show_type;genre;running_minutes;source_language;season_id;series_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;4a;46;Spanish;435;358;true;1.5;10/10/2008;10:24:18;Optico
TV;4a;47;Spanish;435;358;false;6.11;20/09/2005;3:27:59;Maquillaje
TV;4a;47;Spanish;435;358;false;9.5;27/10/2012;21:58:46;Maquillaje Sonido
TV;4a;47;Spanish;435;358;true;0.10;27/03/2008;8:54:30;Optico
TV;4a;43;Spanish;435;358;true;9.8;12/09/2006;13:59:41;Maquillaje
TV;4a;44;Spanish;435;358;true;6.12;21/12/2002;3:14:53;Maquillaje Optico Sonido
TV;4a;43;Spanish;435;358;true;1.5;27/10/2009;6:13:49;Optico Sonido
TV;4a;45;Spanish;435;358;false;5.7;08/12/2000;7:17:55;Maquillaje Optico Sonido
TV;4a;44;Spanish;435;358;false;2.4;20/02/2003;1:47:59;Optico
TV;4a;50;Spanish;435;358;false;4.9;24/05/2017;10:07:49;Maquillaje Optico
TV;4a;52;Spanish;435;358;false;8.2;29/10/2018;4:45:31;Sonido
Movies;Romance;102;Spanish;;;true;8.2;24/09/2019;11:30:51;Optico
Movies;Romance;98;Spanish;;;false;1.8;21/01/2006;13:21:53;Sonido
Movies;Horror;79;Spanish;;;true;9.3;16/02/2018;14:02:21;Sonido
Movies;Horror;116;Spanish;;;false;5.4;22/10/2020;6:39:29;Optico Sonido
Movies;Horror;92;Spanish;;;true;2.10;20/01/2014;14:59:41;Maquillaje
Movies;Horror;76;Spanish;;;true;6.10;23/12/2018;10:49:19;Maquillaje Sonido
Movies;Documentary and Biography;98;Spanish;;;false;2.7;06/03/2008;9:47:35;Optico Sonido
TV;4a;42;Spanish;411;338;false;5.8;11/03/2002;9:10:28;Maquillaje Optico
TV;4a;53;Spanish;411;338;true;1.7;11/03/2002;18:11:01;Optico
TV;4a;50;Spanish;411;338;false;5.3;14/07/2008;20:53:11;Maquillaje
TV;4a;53;Spanish;411;338;true;9.12;31/07/2006;0:01:53;Optico Sonido
TV;4a;45;Spanish;411;338;true;1.3;23/12/2013;5:55:33;Optico
TV;4a;41;Spanish;411;338;true;9.11;28/02/2000;20:14:06;Maquillaje Optico
Movies;Action and Adventure;106;Spanish;;;false;5.11;08/04/2003;21:55:56;Maquillaje Optico Sonido
Movies;Action and Adventure;95;Spanish;;;true;8.11;30/10/2004;22:20:06;Optico
TV;4a;51;Spanish;325;263;false;6.6;14/11/2003;20:07:47;Maquillaje Optico
TV;4a;47;Spanish;325;263;false;9.11;02/09/2019;9:23:18;Sonido
TV;4a;48;Spanish;325;263;true;8.6;06/10/2007;2:59:57;Maquillaje Optico
TV;4a;47;Spanish;325;263;true;6.12;21/02/2007;5:42:23;Sonido
TV;4a;50;Spanish;325;263;false;8.21;05/12/2001;20:40:28;Optico Sonido
TV;4a;48;Spanish;325;263;false;8.24;24/06/2000;22:25:03;Optico
TV;4a;48;Spanish;325;263;true;9.12;16/11/2015;3:02:39;Maquillaje Sonido
TV;4a;46;Spanish;325;263;true;0.9;31/10/2021;9:52:57;Optico
TV;4a;48;Spanish;325;263;true;1.4;03/02/2018;4:52:17;Maquillaje
TV;4a;45;Spanish;325;263;false;4.9;30/05/2018;23:14:49;Maquillaje Optico Sonido
Movies;Sci-Fi;112;Spanish;;;true;9.8;23/01/2002;13:01:54;Optico
Movies;Horror;91;Spanish;;;false;2.3;31/01/2010;5:29:08;Optico
Movies;4a;134;Spanish;;;true;4.10;11/08/2010;13:49:00;Optico Sonido
Movies;Comedy;110;Burmese;;;true;6.8;24/02/2021;13:41:42;Maquillaje Optico Sonido
Movies;4a;93;Burmese;;;true;9.7;18/11/2010;18:48:03;Sonido
TV;4a;23;Afrikaans;418;346;true;4.12;06/10/2008;21:49:53;Optico
TV;4a;23;Afrikaans;418;346;false;1.8;09/01/2012;18:42:46;Maquillaje Sonido
TV;4a;23;Afrikaans;418;346;true;1.8;20/05/2019;15:42:20;Optico
TV;4a;23;Afrikaans;418;346;false;7.12;25/09/2000;11:02:23;Optico Sonido
TV;4a;23;Afrikaans;418;346;false;0.11;10/02/2019;2:41:04;Maquillaje
TV;4a;23;Afrikaans;418;346;false;5.6;19/05/2008;12:27:55;Maquillaje Optico Sonido
Movies;Action and Adventure;96;Arabic;;;true;7.7;09/12/2013;3:00:13;Sonido
Movies;4a;108;Arabic;;;true;1.10;03/04/2010;18:12:05;Optico Sonido
TV;Documentary and Biography;50;English;445;369;true;7.11;15/02/2022;11:38:06;Optico
TV;4a;20;Afrikaans;419;346;false;9.12;18/07/2011;14:49:14;Maquillaje Sonido
TV;4a;21;Afrikaans;419;346;false;5.11;15/11/2018;6:55:30;Maquillaje Optico
TV;4a;28;Afrikaans;416;345;false;8.4;01/01/2017;21:36:35;Optico
TV;4a;28;Afrikaans;416;345;false;0.12;26/10/2011;14:49:39;Sonido
Movies;4a;95;English;;;true;5.4;20/06/2001;8:22:51;Maquillaje Sonido
TV;Reality;43;English;446;349;false;0.7;22/10/2018;23:05:54;Sonido
TV;Reality;43;English;446;349;false;2.12;13/09/2005;4:47:16;Sonido
Movies;Romance;97;Vie4ese;;;false;0.8;15/03/1999;23:08:11;Maquillaje
TV;4a;42;Arabic;439;363;true;6.3;04/01/2006;13:58:05;Sonido
TV;4a;41;Arabic;439;363;false;2.8;21/11/2009;3:54:14;Optico
TV;4a;43;Arabic;439;363;false;0.12;05/01/2020;6:50:59;Maquillaje
TV;4a;42;Arabic;439;363;false;1.6;24/12/2013;11:07:21;Optico
TV;4a;42;Arabic;439;363;false;3.9;05/01/2012;3:50:42;Optico
TV;4a;42;Arabic;439;363;true;5.8;26/04/2002;11:40:39;Maquillaje Optico Sonido
TV;4a;43;Arabic;440;364;false;1.4;03/03/2022;4:16:08;Maquillaje Optico
TV;Comedy;31;Arabic;441;365;false;7.7;23/08/2020;2:34:57;Optico
TV;Comedy;31;Arabic;441;365;true;9.4;24/08/2015;1:20:30;Maquillaje Optico
TV;4a;46;Arabic;442;366;true;1.3;02/05/2013;19:03:57;Maquillaje
TV;4a;44;Arabic;443;367;true;8.9;06/06/2002;1:31:13;Maquillaje Sonido
TV;4a;37;Arabic;378;314;true;5.17;17/10/2014;4:42:35;Sonido
TV;Comedy;45;Arabic;444;368;false;5.21;12/08/2006;12:00:07;Maquillaje
TV;Comedy;38;Arabic;444;368;true;9.3;25/10/2001;10:19:24;Maquillaje Optico Sonido
TV;4a;30;Arabic;438;362;true;7.3;12/02/2022;2:56:10;Optico Sonido
TV;4a;33;Tagalog;438;362;false;9.11;23/06/2012;16:32:11;Sonido
TV;Romance;27;Tagalog;339;273;false;8.11;21/01/2013;15:56:38;Maquillaje
Movies;4a;94;Chinese;;;false;9.12;01/12/2017;4:52:37;Maquillaje Optico Sonido
TV;Reality;39;English;421;348;false;3.8;04/02/2019;2:08:54;Maquillaje
TV;Reality;39;English;421;348;true;6.6;01/12/2017;19:41:03;Maquillaje Optico
TV;Reality;39;English;421;348;true;3.9;06/08/2001;2:15:52;Maquillaje Optico Sonido
TV;Reality;39;English;421;348;false;8.7;13/04/2011;23:34:31;Maquillaje Sonido
TV;Reality;38;English;421;348;false;7.6;28/03/2020;5:12:50;Optico Sonido
TV;Reality;39;English;421;348;true;6.8;05/10/2011;1:31:33;Optico
TV;Reality;40;English;421;348;false;1.6;20/01/2007;3:04:12;Optico
TV;Reality;40;English;421;348;true;0.3;06/04/2014;13:56:58;Sonido
TV;Reality;39;English;421;348;true;7.12;24/12/2015;10:03:51;Maquillaje Sonido
TV;Reality;36;English;423;348;false;5.8;24/11/1999;10:55:28;Maquillaje Optico Sonido
TV;Reality;39;English;423;348;true;7.4;12/04/2001;20:40:00;Maquillaje Sonido
TV;Reality;39;English;423;348;false;9.4;06/12/2008;1:19:15;Maquillaje Sonido
TV;Reality;39;English;423;348;true;7.3;21/04/2003;17:49:35;Maquillaje
TV;Reality;38;English;423;348;true;3.12;15/01/2017;0:34:19;Maquillaje Optico Sonido
TV;Reality;37;English;423;348;false;1.12;27/02/2004;12:49:22;Optico
TV;Reality;39;English;423;348;true;8.4;09/06/2016;19:48:04;Maquillaje Sonido
TV;Reality;38;English;423;348;true;2.9;25/08/2012;8:31:10;Maquillaje
TV;Reality;38;English;423;348;false;9.9;10/09/2006;15:13:40;Maquillaje Optico Sonido
TV;Reality;38;English;423;348;true;0.7;18/09/2019;8:47:49;Optico Sonido
TV;Reality;38;English;423;348;true;9.6;30/01/2012;12:37:57;Optico
TV;Reality;38;English;423;348;false;7.6;22/04/2014;11:27:16;Sonido
TV;Reality;39;English;423;348;false;0.10;16/11/2022;1:00:20;Maquillaje
TV;Reality;38;English;423;348;true;7.8;03/10/2011;17:27:53;Maquillaje Optico Sonido
TV;Reality;40;English;423;348;true;4.7;29/09/2014;13:06:59;Optico
TV;Reality;37;English;423;348;false;5.11;22/11/2015;21:23:45;Sonido
TV;Reality;39;English;423;348;true;7.9;13/01/2014;6:32:13;Optico Sonido
TV;Reality;36;English;424;348;true;9.12;18/08/2004;14:37:58;Optico Sonido
TV;Reality;39;English;424;348;false;4.5;03/02/2021;18:27:55;Sonido
TV;Reality;38;English;424;348;true;5.9;18/07/2010;0:23:19;Maquillaje Sonido
TV;Reality;38;English;424;348;true;3.4;19/10/2000;23:47:39;Optico Sonido
TV;Reality;38;English;424;348;true;1.8;01/11/2016;15:29:00;Sonido
TV;Reality;38;English;424;348;true;3.10;12/09/2011;15:51:02;Optico Sonido
TV;Reality;38;English;424;348;false;0.7;27/04/2001;10:02:03;Maquillaje Optico
TV;Reality;38;English;424;348;true;7.4;11/12/2019;14:23:45;Maquillaje
TV;Reality;37;English;424;348;true;3.8;28/05/2012;12:50:21;Maquillaje
TV;Reality;38;English;424;348;false;9.9;28/12/2014;5:10:16;Optico Sonido
TV;Reality;37;English;424;348;false;0.12;31/07/2020;6:22:24;Maquillaje Optico
TV;Reality;38;English;424;348;true;3.11;27/05/2010;0:48:16;Sonido
TV;Reality;39;English;424;348;false;4.11;25/09/2004;22:41:27;Maquillaje Sonido
TV;Reality;38;English;424;348;false;6.6;05/04/2019;3:29:15;Maquillaje Optico Sonido
TV;Reality;37;English;424;348;false;4.5;10/01/2007;20:12:13;Maquillaje
TV;Reality;37;English;424;348;true;7.11;18/02/2005;5:34:37;Maquillaje Sonido
TV;Reality;39;English;424;348;true;0.4;14/04/1999;7:55:29;Optico Sonido
TV;Reality;39;English;424;348;false;3.5;11/05/2016;5:09:57;Maquillaje Optico
TV;Reality;39;English;424;348;true;0.5;11/07/2018;11:26:26;Optico
TV;Reality;38;English;447;370;true;2.8;14/03/2000;0:18:22;Maquillaje Sonido
TV;Reality;38;English;447;370;true;9.10;26/06/2014;13:09:34;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;339;273;false;6.8;25/05/2005;2:43:13;Maquillaje
TV;Romance;28;Tagalog;339;273;false;7.12;23/03/2008;18:26:40;Maquillaje Optico Sonido
Movies;Action and Adventure;101;English;;;false;0.7;22/03/2002;4:07:49;Maquillaje Sonido
TV;4a;25;Afrikaans;417;346;false;6.5;29/03/2004;0:01:40;Maquillaje Sonido
TV;4a;24;Afrikaans;417;346;false;2.9;30/05/2006;13:45:31;Optico Sonido
TV;4a;24;Afrikaans;417;346;true;7.9;22/07/2022;0:59:24;Maquillaje Optico Sonido
TV;Reality;38;English;448;370;false;1.12;08/12/2021;5:17:53;Optico
TV;4a;21;English;425;350;true;9.6;29/01/2013;15:37:03;Optico Sonido
TV;4a;23;Tagalog;425;350;false;0.4;07/09/2022;0:18:54;Maquillaje Optico Sonido
TV;4a;42;Tagalog;387;322;true;1.3;20/03/2013;5:07:52;Sonido
TV;4a;44;Tagalog;390;325;true;8.10;02/03/2006;5:13:00;Optico
TV;Romance;28;Tagalog;339;273;true;6.4;27/06/2012;11:31:56;Maquillaje Optico
TV;Romance;28;Tagalog;339;273;true;5.1;23/01/2020;15:49:32;Maquillaje
TV;Romance;26;Tagalog;339;273;true;5.1;16/07/2006;22:43:16;Maquillaje Optico Sonido
TV;Romance;28;Tagalog;339;273;true;5.9;25/02/2015;13:09:09;Sonido
TV;Romance;26;Tagalog;339;273;false;5.6;14/01/2020;15:26:37;Optico
TV;Romance;27;Tagalog;339;273;true;4.9;19/08/2020;14:18:02;Maquillaje
TV;Romance;27;Tagalog;339;273;false;9.7;12/12/2018;3:00:11;Maquillaje Optico
TV;Romance;29;Tagalog;339;273;false;8.10;27/09/2019;14:03:46;Maquillaje Optico
TV;Romance;28;Tagalog;339;273;true;3.12;16/02/2011;0:18:48;Optico Sonido
TV;Romance;30;Tagalog;339;273;false;0.9;20/09/2011;19:00:47;Optico
TV;Romance;25;Tagalog;339;273;true;6.6;09/04/2010;3:51:00;Optico
TV;Romance;28;Tagalog;339;273;true;0.8;07/01/2004;7:51:49;Maquillaje
TV;Romance;28;Tagalog;339;273;true;9.12;22/08/2014;18:00:33;Optico Sonido
TV;Romance;25;Tagalog;339;273;true;7.9;31/05/2019;3:34:56;Optico
TV;Romance;27;Tagalog;339;273;true;4.9;24/05/2017;19:50:02;Optico
TV;Romance;29;Tagalog;339;273;false;0.11;05/04/2007;5:30:40;Maquillaje Sonido
TV;Romance;29;Tagalog;339;273;false;7.8;15/07/2005;7:37:34;Sonido
TV;Romance;31;Tagalog;339;273;true;6.4;14/11/2010;8:29:32;Sonido
TV;Romance;30;Tagalog;339;273;true;1.11;18/11/1999;6:29:55;Maquillaje Sonido
TV;Romance;29;Tagalog;339;273;true;5.11;18/03/2009;12:02:12;Maquillaje Sonido
TV;Romance;32;Tagalog;339;273;true;1.12;23/09/2005;2:15:36;Maquillaje Sonido
TV;Romance;33;Tagalog;339;273;true;1.15;09/09/2021;10:24:20;Optico Sonido
Movies;Action and Adventure;113;Chinese;;;false;3.6;03/03/2006;17:29:08;Optico
Movies;Action and Adventure;81;Malay;;;false;8.5;21/04/2002;21:58:56;Maquillaje
TV;Comedy;10;Korean;415;344;false;6.12;20/11/2015;15:46:12;Sonido
TV;Comedy;17;Korean;415;344;false;3.42;17/11/1999;22:10:52;Maquillaje
TV;Comedy;24;Korean;415;344;true;3.49;08/05/2007;18:25:17;Maquillaje Optico Sonido
TV;Comedy;13;Korean;415;344;false;8.9;18/12/2020;10:51:17;Maquillaje Optico
TV;Comedy;13;Korean;415;344;false;9.7;24/06/2018;6:33:38;Maquillaje Sonido
TV;Comedy;15;Korean;415;344;true;6.6;07/10/2019;23:41:46;Optico
TV;Comedy;14;Korean;415;344;false;5.6;29/05/2015;0:56:27;Maquillaje Sonido
TV;Comedy;19;Korean;415;344;false;1.11;10/03/1999;18:47:37;Maquillaje Optico Sonido
Movies;4a;96;Indonesian;;;false;5.4;12/10/1999;1:18:01;Optico Sonido
TV;Documentary and Biography;50;English;346;277;true;8.7;27/02/2004;0:32:44;Maquillaje
TV;Documentary and Biography;51;English;348;279;false;7.11;18/12/2011;11:20:23;Optico Sonido
Movies;Horror;74;English;;;false;3.10;08/03/2009;14:03:51;Optico Sonido
TV;Documentary and Biography;53;English;349;280;true;7.7;17/06/2013;5:25:11;Sonido
TV;Documentary and Biography;51;English;350;281;true;5.9;14/02/2008;17:16:52;Maquillaje Sonido
TV;Documentary and Biography;50;English;351;282;false;0.9;15/11/2013;15:54:38;Optico
TV;Kids;12;English;31;33;true;8.9;18/01/2014;9:51:34;Maquillaje Sonido
TV;Kids;12;English;31;33;true;1.5;24/09/2006;17:23:51;Optico
TV;Kids;12;English;31;33;false;4.23;29/08/2003;8:30:01;Maquillaje Optico
TV;Kids;12;English;31;33;true;4.28;14/01/2014;12:22:34;Optico
TV;Kids;12;English;31;33;false;5.11;20/06/2014;3:54:24;Maquillaje Sonido
TV;Kids;12;English;31;33;true;1.3;11/09/2013;10:53:30;Optico Sonido
TV;Kids;12;English;31;33;true;2.8;30/08/2003;7:19:32;Maquillaje
TV;Kids;12;English;31;33;false;8.5;20/06/2001;17:22:26;Optico Sonido
TV;Kids;12;English;31;33;true;7.11;06/06/2005;1:33:16;Optico
TV;Kids;12;English;31;33;true;8.3;14/04/2005;12:45:29;Sonido
TV;Kids;12;English;31;33;false;2.11;06/11/2015;12:33:23;Sonido
TV;Kids;12;English;31;33;false;6.5;12/09/2001;4:32:07;Optico Sonido
TV;Kids;12;English;31;33;false;5.10;17/01/2022;5:17:53;Maquillaje
TV;Documentary and Biography;52;English;347;278;false;1.12;06/12/2004;9:30:26;Maquillaje Optico Sonido
Movies;Crime and Mystery;86;English;;;true;5.11;02/02/2008;8:21:10;Optico Sonido
Movies;4a;100;English;;;false;9.9;04/06/2014;7:49:19;Optico
TV;4a;39;English;393;328;true;8.10;03/03/2013;3:34:14;Maquillaje Optico
TV;4a;39;English;393;328;false;6.5;01/11/2019;13:50:09;Maquillaje Sonido
TV;4a;37;English;393;328;false;6.7;01/07/2016;21:00:15;Optico Sonido
TV;4a;37;English;393;328;false;2.3;25/05/2021;9:28:14;Maquillaje Optico Sonido
TV;4a;39;English;393;328;false;8.8;18/11/2011;1:24:53;Maquillaje Optico Sonido
Movies;Action and Adventure;89;English;;;false;3.9;22/08/2006;13:21:30;Maquillaje
Movies;Action and Adventure;101;English;;;true;1.3;07/03/2008;17:48:58;Optico
Movies;Horror;80;English;;;false;8.10;30/12/2003;5:49:34;Sonido
TV;4a;22;English;391;326;false;2.7;28/12/2015;13:01:17;Optico
TV;4a;25;English;391;326;false;0.5;04/11/2010;16:53:17;Optico
TV;4a;42;English;392;327;false;2.8;13/10/2013;2:30:26;Sonido
Movies;4a;86;English;;;true;1.8;22/01/1999;18:44:29;Maquillaje Optico Sonido
Movies;Thriller;96;English;;;false;0.12;03/07/2005;12:52:43;Optico Sonido
Movies;Comedy;107;English;;;true;3.3;07/06/2008;2:48:47;Maquillaje Sonido
Movies;4a;100;English;;;true;5.11;09/09/2016;3:21:13;Maquillaje Optico Sonido
Movies;4a;99;English;;;true;0.7;10/01/2016;12:53:15;Maquillaje Optico
Movies;Comedy;99;English;;;false;1.10;07/03/2017;6:16:35;Maquillaje Optico Sonido
Movies;Comedy;100;English;;;false;7.10;06/02/2002;16:22:47;Maquillaje Optico Sonido
Movies;Horror;91;English;;;false;4.12;19/01/2004;8:32:46;Maquillaje Optico Sonido
Movies;Romance;132;English;;;true;1.6;10/04/2015;14:17:40;Maquillaje Optico
Movies;Comedy;99;Arabic;;;true;5.12;12/11/2008;17:31:37;Maquillaje
Movies;Action and Adventure;121;Arabic;;;true;6.10;27/08/2020;17:18:55;Maquillaje Optico
Movies;4a;111;Hindi;;;false;7.2;22/02/2016;12:45:13;Sonido
Movies;Comedy;112;Arabic;;;true;7.3;05/04/2008;17:27:34;Optico Sonido
TV;Romance;60;Korean;364;299;false;8.11;15/05/2014;13:20:20;Sonido
TV;Romance;60;Korean;364;299;false;4.9;22/08/2001;21:01:31;Optico
TV;Romance;60;Korean;364;299;true;7.11;06/04/2014;20:22:14;Maquillaje
TV;Romance;60;Korean;364;299;true;2.6;13/01/2019;18:13:23;Maquillaje Optico
TV;Romance;60;Korean;364;299;true;0.9;21/03/2012;9:35:08;Optico Sonido
TV;Romance;60;Korean;364;299;true;3.12;23/10/2008;4:35:56;Maquillaje Optico
TV;Romance;60;Korean;364;299;true;9.4;05/09/2022;6:35:06;Optico
TV;Romance;60;Korean;364;299;true;9.6;27/12/2016;4:14:28;Maquillaje Sonido
TV;Romance;60;Korean;364;299;false;0.11;24/03/2022;19:46:58;Sonido
TV;Romance;60;Korean;364;299;true;9.3;31/01/2012;1:53:34;Optico Sonido
TV;Romance;60;Korean;364;299;true;3.7;02/02/2023;17:55:01;Sonido
TV;Romance;60;Korean;364;299;false;2.43;29/08/2010;22:18:30;Maquillaje Optico Sonido
TV;Romance;61;Korean;364;299;false;2.50;07/10/2020;21:49:55;Optico Sonido
TV;Romance;60;Korean;364;299;true;8.8;19/01/2002;10:37:24;Sonido
TV;Romance;60;Korean;364;299;false;9.5;22/03/2009;18:25:56;Sonido
TV;Romance;59;Korean;364;299;false;7.5;25/10/2010;13:00:10;Maquillaje
TV;4a;41;Spanish;409;337;true;5.4;31/08/2001;11:22:26;Maquillaje Optico
TV;Documentary and Biography;51;Spanish;344;275;true;2.3;04/06/2018;23:33:33;Maquillaje Sonido
TV;Documentary and Biography;51;Spanish;344;275;false;4.12;12/04/2016;8:58:35;Maquillaje Optico
TV;Documentary and Biography;52;Spanish;345;276;true;6.9;03/10/2011;4:14:29;Sonido
TV;4a;40;Spanish;394;329;true;0.12;17/03/2002;16:34:31;Maquillaje Optico Sonido
TV;Kids;23;Spanish;395;330;false;6.4;02/02/1999;7:39:28;Maquillaje Optico
TV;Kids;23;Spanish;395;330;true;9.23;23/09/2005;2:37:27;Maquillaje Optico Sonido
Movies;Thriller;91;English;;;true;9.26;11/08/2014;9:47:51;Maquillaje Optico
Movies;4a;88;English;;;false;0.12;12/03/2011;9:05:52;Maquillaje Optico
Movies;Action and Adventure;103;English;;;true;3.12;28/05/2019;22:43:53;Sonido
Movies;4a;131;Indonesian;;;false;0.8;29/12/2009;13:07:17;Maquillaje Optico Sonido
TV;Documentary and Biography;27;English;341;199;true;1.3;12/05/2019;8:06:42;Maquillaje Sonido
TV;Anime;24;Japanese;365;300;true;9.12;06/07/2020;5:43:41;Maquillaje
TV;Anime;24;Japanese;365;300;true;3.8;25/07/2013;1:12:40;Maquillaje Sonido
TV;Anime;24;Japanese;365;300;false;6.7;07/07/2014;13:12:57;Sonido
TV;Anime;24;Japanese;365;300;true;2.5;06/10/2005;9:16:14;Sonido
TV;Anime;24;Japanese;365;300;true;1.7;05/04/2004;14:09:09;Optico
TV;Anime;24;Japanese;365;300;true;7.12;06/04/2012;20:27:59;Optico Sonido
TV;Anime;24;Japanese;365;300;false;8.4;06/06/2004;17:56:12;Optico
TV;Anime;24;Japanese;365;300;false;8.5;01/11/2021;18:23:43;Optico
TV;Anime;24;Japanese;365;300;false;1.8;02/08/2006;16:22:29;Optico
TV;Anime;24;Japanese;365;300;false;6.11;13/03/2022;13:46:19;Maquillaje Optico
TV;Anime;24;Japanese;365;300;false;3.3;02/02/2022;11:10:35;Maquillaje Optico Sonido
TV;Anime;24;Japanese;365;300;false;7.13;15/09/2021;9:27:20;Sonido
TV;Anime;24;Japanese;365;300;false;7.14;19/05/2015;19:56:11;Optico Sonido
TV;Anime;24;Japanese;365;300;false;8.8;12/03/2012;21:34:04;Maquillaje
TV;Anime;24;Japanese;365;300;true;2.3;28/12/2014;2:38:11;Sonido
TV;Anime;24;Japanese;365;300;true;0.13;18/07/2018;18:56:03;Sonido
TV;Anime;24;Japanese;365;300;true;4.12;25/02/2009;23:40:02;Optico Sonido
TV;Anime;24;Japanese;365;300;true;6.13;08/11/2001;9:20:10;Maquillaje Optico
TV;Anime;24;Japanese;365;300;false;6.15;20/04/2001;17:17:57;Maquillaje Optico Sonido
TV;Anime;24;Japanese;365;300;true;3.7;03/11/2005;11:50:25;Maquillaje
TV;Anime;24;Japanese;365;300;false;4.9;06/01/2021;9:13:22;Maquillaje Optico
TV;Anime;23;Japanese;365;300;true;4.6;02/06/2011;0:08:10;Maquillaje Optico
TV;Comedy;45;Spanish;396;331;false;4.0;29/09/2001;21:50:44;Maquillaje
Movies;Thriller;111;Arabic;;;true;7.7;23/03/2013;20:32:40;Sonido
Movies;Others;107;Malay;;;true;8.5;22/12/2004;0:57:05;Maquillaje Optico Sonido
Movies;Horror;79;Malay;;;false;0.9;05/01/2008;14:31:11;Maquillaje
Movies;Horror;87;Malay;;;false;10.4;29/10/2013;11:03:28;Optico
Movies;Horror;95;Malay;;;true;3.7;21/01/1999;21:38:14;Optico Sonido
Movies;Others;106;Malay;;;true;3.8;20/12/2022;11:05:51;Sonido
Movies;Others;81;Malay;;;false;2.42;07/10/2016;13:18:19;Maquillaje Sonido
Movies;Others;83;Malay;;;true;2.47;30/12/2016;4:45:48;Optico
Movies;Others;86;Malay;;;false;7.13;13/05/2005;17:26:01;Optico
Movies;Romance;113;Malay;;;true;0.7;31/07/2010;0:44:14;Maquillaje Optico Sonido
Movies;Action and Adventure;99;Malay;;;false;5.51;23/09/2001;8:04:27;Maquillaje Sonido
Movies;Comedy;78;Malay;;;false;5.57;30/08/2007;13:03:41;Sonido
Movies;Romance;80;Malay;;;false;6.43;09/12/2009;3:21:35;Optico
Movies;Horror;86;Malay;;;true;6.48;10/02/2019;0:18:49;Maquillaje Sonido
TV;Crime and Mystery;46;English;437;360;false;2.12;07/05/2019;2:48:06;Maquillaje Optico
Movies;Horror;88;Vie4ese;;;true;8.31;13/01/2010;9:55:43;Maquillaje Optico
TV;4a;45;Korean;332;269;true;8.36;13/02/2021;8:44:21;Maquillaje
TV;4a;45;Korean;331;268;false;5.10;07/06/2000;4:37:55;Maquillaje Optico
TV;4a;46;Korean;331;268;true;7.8;16/02/2017;14:01:27;Maquillaje Optico Sonido
Movies;Comedy;105;Indonesian;;;true;8.13;27/05/2008;1:32:13;Optico Sonido
Movies;Comedy;91;Indonesian;;;false;7.9;30/10/2012;7:14:37;Maquillaje Optico Sonido
Movies;Comedy;92;Arabic;;;false;9.10;28/11/2020;14:49:25;Optico Sonido
Movies;Comedy;99;Arabic;;;false;1.11;09/07/1999;2:41:35;Optico
TV;4a;46;English;451;373;true;0.12;30/06/2006;16:37:14;Maquillaje Optico
TV;4a;44;English;451;373;true;4.6;16/02/1999;8:47:14;Optico Sonido
TV;4a;44;English;451;373;true;6.7;13/11/2014;21:19:01;Maquillaje
TV;4a;43;English;451;373;true;1.5;03/12/2007;14:29:18;Maquillaje Optico Sonido
TV;4a;44;English;451;373;false;5.10;17/03/2001;7:38:46;Maquillaje Optico
TV;4a;44;English;451;373;false;6.7;24/11/2006;20:56:48;Maquillaje Optico Sonido
TV;4a;44;English;451;373;true;1.24;28/11/2005;5:40:39;Maquillaje
TV;4a;42;English;451;373;false;1.27;02/06/1999;16:26:17;Maquillaje Optico Sonido
TV;4a;44;English;451;373;true;2.6;06/05/2001;7:10:44;Maquillaje Sonido
TV;4a;45;English;451;373;false;4.25;06/02/2015;1:30:19;Maquillaje
TV;4a;27;Tagalog;438;362;true;4.28;23/09/2014;13:30:43;Sonido
TV;4a;27;Tagalog;438;362;true;0.10;05/10/2002;7:58:29;Sonido
TV;4a;27;Tagalog;438;362;false;3.4;09/05/2003;1:33:06;Maquillaje
TV;4a;27;Tagalog;438;362;true;0.41;19/02/2003;3:01:02;Optico
TV;4a;27;Tagalog;438;362;false;0.46;31/07/2014;6:40:48;Maquillaje Optico Sonido
TV;4a;28;Tagalog;438;362;false;7.10;10/05/2000;18:09:41;Maquillaje
TV;4a;26;Tagalog;438;362;false;8.8;02/09/2005;18:57:57;Optico Sonido
TV;4a;27;Tagalog;438;362;true;1.5;31/08/2015;17:43:32;Maquillaje Optico Sonido
TV;4a;28;Tagalog;438;362;false;9.11;23/02/1999;19:05:16;Maquillaje
TV;4a;28;Tagalog;438;362;true;8.48;12/12/2006;5:04:03;Maquillaje
TV;4a;28;Tagalog;438;362;false;8.55;08/10/2008;0:32:49;Maquillaje
TV;4a;28;Tagalog;438;362;true;5.0;20/12/2015;22:44:23;Maquillaje Sonido
TV;4a;27;Tagalog;438;362;true;5.5;06/09/2013;7:56:23;Maquillaje Sonido
TV;4a;27;Tagalog;438;362;true;5.8;13/01/2011;8:34:20;Optico
TV;4a;29;Tagalog;438;362;false;4.13;04/09/2015;14:18:57;Maquillaje
TV;4a;27;Tagalog;438;362;false;8.12;25/10/2004;23:34:58;Maquillaje Sonido
TV;4a;28;Tagalog;438;362;false;4.8;26/07/2003;3:26:59;Optico Sonido
TV;4a;45;English;453;373;true;5.7;18/02/2007;5:01:18;Optico Sonido
TV;4a;44;English;453;373;true;2.6;13/03/2013;12:04:13;Maquillaje Optico
